date,market,channel,currency,fx_rate_from_eur,spend,impressions,clicks,new_customers
2024-01-31,fr,meta,EUR,1.0,7.71,774,19,0
2024-01-31,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-01,at,direct,EUR,1.0,0.00,0,0,0
2024-02-01,at,email,EUR,1.0,0.03,15,0,0
2024-02-01,at,google,EUR,1.0,0.63,19,2,0
2024-02-01,at,meta,EUR,1.0,3.21,295,3,0
2024-02-01,at,organic,EUR,1.0,0.00,0,0,0
2024-02-01,de,direct,EUR,1.0,0.00,0,0,0
2024-02-01,de,email,EUR,1.0,0.16,138,6,0
2024-02-01,de,google,EUR,1.0,5.28,252,14,0
2024-02-01,de,meta,EUR,1.0,17.23,1571,20,1
2024-02-01,de,organic,EUR,1.0,0.00,0,0,0
2024-02-01,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-01,fr,email,EUR,1.0,0.11,78,3,0
2024-02-01,fr,google,EUR,1.0,1.29,61,4,0
2024-02-01,fr,meta,EUR,1.0,9.62,987,17,0
2024-02-01,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-02,at,direct,EUR,1.0,0.00,0,0,0
2024-02-02,at,email,EUR,1.0,0.03,17,0,0
2024-02-02,at,google,EUR,1.0,0.81,30,2,0
2024-02-02,at,meta,EUR,1.0,4.67,590,7,0
2024-02-02,at,organic,EUR,1.0,0.00,0,0,0
2024-02-02,de,direct,EUR,1.0,0.00,0,0,0
2024-02-02,de,email,EUR,1.0,0.16,91,2,0
2024-02-02,de,google,EUR,1.0,1.81,77,3,0
2024-02-02,de,meta,EUR,1.0,15.47,1437,30,1
2024-02-02,de,organic,EUR,1.0,0.00,0,0,0
2024-02-02,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-02,fr,email,EUR,1.0,0.18,111,5,0
2024-02-02,fr,google,EUR,1.0,2.27,105,5,1
2024-02-02,fr,meta,EUR,1.0,8.15,779,6,0
2024-02-02,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-03,at,direct,EUR,1.0,0.00,0,0,0
2024-02-03,at,email,EUR,1.0,0.06,35,0,0
2024-02-03,at,google,EUR,1.0,0.32,12,0,0
2024-02-03,at,meta,EUR,1.0,3.51,428,13,0
2024-02-03,at,organic,EUR,1.0,0.00,0,0,0
2024-02-03,de,direct,EUR,1.0,0.00,0,0,0
2024-02-03,de,email,EUR,1.0,0.15,178,2,0
2024-02-03,de,google,EUR,1.0,2.91,86,4,0
2024-02-03,de,meta,EUR,1.0,22.86,2993,40,0
2024-02-03,de,organic,EUR,1.0,0.00,0,0,0
2024-02-03,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-03,fr,email,EUR,1.0,0.25,178,7,0
2024-02-03,fr,google,EUR,1.0,3.35,158,5,0
2024-02-03,fr,meta,EUR,1.0,10.87,1014,11,0
2024-02-03,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-04,at,direct,EUR,1.0,0.00,0,0,0
2024-02-04,at,email,EUR,1.0,0.03,20,1,0
2024-02-04,at,google,EUR,1.0,0.31,16,1,0
2024-02-04,at,meta,EUR,1.0,2.27,268,7,0
2024-02-04,at,organic,EUR,1.0,0.00,0,0,0
2024-02-04,de,direct,EUR,1.0,0.00,0,0,0
2024-02-04,de,email,EUR,1.0,0.13,147,3,0
2024-02-04,de,google,EUR,1.0,3.28,165,17,0
2024-02-04,de,meta,EUR,1.0,9.47,1204,15,0
2024-02-04,de,organic,EUR,1.0,0.00,0,0,0
2024-02-04,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-04,fr,email,EUR,1.0,0.14,70,1,0
2024-02-04,fr,google,EUR,1.0,0.87,31,1,0
2024-02-04,fr,meta,EUR,1.0,8.10,997,11,1
2024-02-04,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-05,at,direct,EUR,1.0,0.00,0,0,0
2024-02-05,at,email,EUR,1.0,0.03,27,1,0
2024-02-05,at,google,EUR,1.0,0.23,10,0,0
2024-02-05,at,meta,EUR,1.0,3.64,508,5,0
2024-02-05,at,organic,EUR,1.0,0.00,0,0,0
2024-02-05,de,direct,EUR,1.0,0.00,0,0,0
2024-02-05,de,email,EUR,1.0,0.11,70,2,0
2024-02-05,de,google,EUR,1.0,1.59,65,1,0
2024-02-05,de,meta,EUR,1.0,15.62,1375,9,0
2024-02-05,de,organic,EUR,1.0,0.00,0,0,0
2024-02-05,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-05,fr,email,EUR,1.0,0.13,90,2,0
2024-02-05,fr,google,EUR,1.0,1.73,55,4,0
2024-02-05,fr,meta,EUR,1.0,11.87,1000,8,1
2024-02-05,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-06,at,direct,EUR,1.0,0.00,0,0,0
2024-02-06,at,email,EUR,1.0,0.04,20,0,0
2024-02-06,at,google,EUR,1.0,0.28,14,0,0
2024-02-06,at,meta,EUR,1.0,3.29,421,8,0
2024-02-06,at,organic,EUR,1.0,0.00,0,0,0
2024-02-06,de,direct,EUR,1.0,0.00,0,0,0
2024-02-06,de,email,EUR,1.0,0.17,88,1,1
2024-02-06,de,google,EUR,1.0,3.08,110,3,0
2024-02-06,de,meta,EUR,1.0,19.49,1999,33,0
2024-02-06,de,organic,EUR,1.0,0.00,0,0,0
2024-02-06,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-06,fr,email,EUR,1.0,0.09,59,1,0
2024-02-06,fr,google,EUR,1.0,1.87,61,2,1
2024-02-06,fr,meta,EUR,1.0,8.95,921,12,0
2024-02-06,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-07,at,direct,EUR,1.0,0.00,0,0,0
2024-02-07,at,email,EUR,1.0,0.05,40,2,0
2024-02-07,at,google,EUR,1.0,0.30,17,0,0
2024-02-07,at,meta,EUR,1.0,3.63,367,6,0
2024-02-07,at,organic,EUR,1.0,0.00,0,0,0
2024-02-07,de,direct,EUR,1.0,0.00,0,0,0
2024-02-07,de,email,EUR,1.0,0.09,59,1,1
2024-02-07,de,google,EUR,1.0,3.94,129,6,0
2024-02-07,de,meta,EUR,1.0,22.68,2284,43,0
2024-02-07,de,organic,EUR,1.0,0.00,0,0,0
2024-02-07,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-07,fr,email,EUR,1.0,0.15,177,8,0
2024-02-07,fr,google,EUR,1.0,1.96,69,3,0
2024-02-07,fr,meta,EUR,1.0,7.24,752,9,0
2024-02-07,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-08,at,direct,EUR,1.0,0.00,0,0,0
2024-02-08,at,email,EUR,1.0,0.02,10,2,0
2024-02-08,at,google,EUR,1.0,0.27,9,0,0
2024-02-08,at,meta,EUR,1.0,2.46,366,4,0
2024-02-08,at,organic,EUR,1.0,0.00,0,0,0
2024-02-08,de,direct,EUR,1.0,0.00,0,0,0
2024-02-08,de,email,EUR,1.0,0.12,65,0,0
2024-02-08,de,google,EUR,1.0,2.88,150,6,0
2024-02-08,de,meta,EUR,1.0,14.15,1969,17,0
2024-02-08,de,organic,EUR,1.0,0.00,0,0,0
2024-02-08,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-08,fr,email,EUR,1.0,0.23,118,2,0
2024-02-08,fr,google,EUR,1.0,2.82,135,3,0
2024-02-08,fr,meta,EUR,1.0,6.74,1012,5,0
2024-02-08,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-09,at,direct,EUR,1.0,0.00,0,0,0
2024-02-09,at,email,EUR,1.0,0.03,23,0,0
2024-02-09,at,google,EUR,1.0,0.30,10,1,0
2024-02-09,at,meta,EUR,1.0,2.38,335,9,0
2024-02-09,at,organic,EUR,1.0,0.00,0,0,0
2024-02-09,de,direct,EUR,1.0,0.00,0,0,0
2024-02-09,de,email,EUR,1.0,0.28,144,3,0
2024-02-09,de,google,EUR,1.0,3.61,106,5,0
2024-02-09,de,meta,EUR,1.0,19.45,2783,48,0
2024-02-09,de,organic,EUR,1.0,0.00,0,0,0
2024-02-09,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-09,fr,email,EUR,1.0,0.12,91,1,0
2024-02-09,fr,google,EUR,1.0,3.46,114,9,1
2024-02-09,fr,meta,EUR,1.0,12.63,1771,13,0
2024-02-09,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-10,at,direct,EUR,1.0,0.00,0,0,0
2024-02-10,at,email,EUR,1.0,0.03,39,0,0
2024-02-10,at,google,EUR,1.0,0.41,19,0,0
2024-02-10,at,meta,EUR,1.0,2.90,395,6,0
2024-02-10,at,organic,EUR,1.0,0.00,0,0,0
2024-02-10,de,direct,EUR,1.0,0.00,0,0,0
2024-02-10,de,email,EUR,1.0,0.13,75,1,0
2024-02-10,de,google,EUR,1.0,5.47,194,11,0
2024-02-10,de,meta,EUR,1.0,21.55,2068,27,0
2024-02-10,de,organic,EUR,1.0,0.00,0,0,0
2024-02-10,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-10,fr,email,EUR,1.0,0.17,99,1,0
2024-02-10,fr,google,EUR,1.0,1.84,94,6,0
2024-02-10,fr,meta,EUR,1.0,12.77,1604,20,0
2024-02-10,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-11,at,direct,EUR,1.0,0.00,0,0,0
2024-02-11,at,email,EUR,1.0,0.05,42,0,0
2024-02-11,at,google,EUR,1.0,0.21,8,1,0
2024-02-11,at,meta,EUR,1.0,1.98,196,2,0
2024-02-11,at,organic,EUR,1.0,0.00,0,0,0
2024-02-11,de,direct,EUR,1.0,0.00,0,0,0
2024-02-11,de,email,EUR,1.0,0.10,97,2,0
2024-02-11,de,google,EUR,1.0,4.02,187,13,0
2024-02-11,de,meta,EUR,1.0,22.54,3106,53,0
2024-02-11,de,organic,EUR,1.0,0.00,0,0,0
2024-02-11,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-11,fr,email,EUR,1.0,0.11,78,3,0
2024-02-11,fr,google,EUR,1.0,1.68,67,2,0
2024-02-11,fr,meta,EUR,1.0,7.35,1055,21,0
2024-02-11,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-12,at,direct,EUR,1.0,0.00,0,0,0
2024-02-12,at,email,EUR,1.0,0.04,22,0,0
2024-02-12,at,google,EUR,1.0,0.42,23,1,0
2024-02-12,at,meta,EUR,1.0,3.32,428,7,0
2024-02-12,at,organic,EUR,1.0,0.00,0,0,0
2024-02-12,de,direct,EUR,1.0,0.00,0,0,0
2024-02-12,de,email,EUR,1.0,0.09,59,3,0
2024-02-12,de,google,EUR,1.0,2.42,73,5,0
2024-02-12,de,meta,EUR,1.0,9.97,1281,19,0
2024-02-12,de,organic,EUR,1.0,0.00,0,0,0
2024-02-12,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-12,fr,email,EUR,1.0,0.11,128,4,1
2024-02-12,fr,google,EUR,1.0,1.55,51,5,0
2024-02-12,fr,meta,EUR,1.0,8.28,1332,21,0
2024-02-12,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-13,at,direct,EUR,1.0,0.00,0,0,0
2024-02-13,at,email,EUR,1.0,0.05,41,2,0
2024-02-13,at,google,EUR,1.0,0.26,8,0,0
2024-02-13,at,meta,EUR,1.0,3.71,505,6,0
2024-02-13,at,organic,EUR,1.0,0.00,0,0,0
2024-02-13,de,direct,EUR,1.0,0.00,0,0,0
2024-02-13,de,email,EUR,1.0,0.14,152,3,0
2024-02-13,de,google,EUR,1.0,2.21,68,2,0
2024-02-13,de,meta,EUR,1.0,12.49,1080,16,0
2024-02-13,de,organic,EUR,1.0,0.00,0,0,0
2024-02-13,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-13,fr,email,EUR,1.0,0.16,80,1,0
2024-02-13,fr,google,EUR,1.0,1.32,54,3,0
2024-02-13,fr,meta,EUR,1.0,11.30,1210,19,0
2024-02-13,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-14,at,direct,EUR,1.0,0.00,0,0,0
2024-02-14,at,email,EUR,1.0,0.03,27,0,0
2024-02-14,at,google,EUR,1.0,0.85,25,2,0
2024-02-14,at,meta,EUR,1.0,2.78,265,1,0
2024-02-14,at,organic,EUR,1.0,0.00,0,0,0
2024-02-14,de,direct,EUR,1.0,0.00,0,0,0
2024-02-14,de,email,EUR,1.0,0.11,84,2,0
2024-02-14,de,google,EUR,1.0,2.07,114,4,0
2024-02-14,de,meta,EUR,1.0,40.08,4329,32,1
2024-02-14,de,organic,EUR,1.0,0.00,0,0,0
2024-02-14,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-14,fr,email,EUR,1.0,0.17,94,0,0
2024-02-14,fr,google,EUR,1.0,1.82,58,4,0
2024-02-14,fr,meta,EUR,1.0,16.07,1388,21,0
2024-02-14,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-15,at,direct,EUR,1.0,0.00,0,0,0
2024-02-15,at,email,EUR,1.0,0.03,23,0,0
2024-02-15,at,google,EUR,1.0,0.33,10,0,0
2024-02-15,at,meta,EUR,1.0,4.61,395,5,0
2024-02-15,at,organic,EUR,1.0,0.00,0,0,0
2024-02-15,de,direct,EUR,1.0,0.00,0,0,0
2024-02-15,de,email,EUR,1.0,0.13,71,2,0
2024-02-15,de,google,EUR,1.0,3.78,144,8,0
2024-02-15,de,meta,EUR,1.0,16.40,2050,50,0
2024-02-15,de,organic,EUR,1.0,0.00,0,0,0
2024-02-15,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-15,fr,email,EUR,1.0,0.18,170,8,0
2024-02-15,fr,google,EUR,1.0,2.11,88,4,2
2024-02-15,fr,meta,EUR,1.0,8.63,859,15,0
2024-02-15,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-16,at,direct,EUR,1.0,0.00,0,0,0
2024-02-16,at,email,EUR,1.0,0.05,57,0,0
2024-02-16,at,google,EUR,1.0,0.42,13,0,0
2024-02-16,at,meta,EUR,1.0,4.92,694,7,0
2024-02-16,at,organic,EUR,1.0,0.00,0,0,0
2024-02-16,de,direct,EUR,1.0,0.00,0,0,0
2024-02-16,de,email,EUR,1.0,0.20,125,5,0
2024-02-16,de,google,EUR,1.0,2.03,75,5,1
2024-02-16,de,meta,EUR,1.0,10.97,1647,14,0
2024-02-16,de,organic,EUR,1.0,0.00,0,0,0
2024-02-16,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-16,fr,email,EUR,1.0,0.13,120,2,0
2024-02-16,fr,google,EUR,1.0,2.00,102,4,1
2024-02-16,fr,meta,EUR,1.0,12.18,1262,20,1
2024-02-16,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-17,at,direct,EUR,1.0,0.00,0,0,0
2024-02-17,at,email,EUR,1.0,0.05,28,1,0
2024-02-17,at,google,EUR,1.0,0.29,12,1,0
2024-02-17,at,meta,EUR,1.0,3.70,359,3,0
2024-02-17,at,organic,EUR,1.0,0.00,0,0,0
2024-02-17,de,direct,EUR,1.0,0.00,0,0,0
2024-02-17,de,email,EUR,1.0,0.13,133,8,0
2024-02-17,de,google,EUR,1.0,2.99,119,6,0
2024-02-17,de,meta,EUR,1.0,17.12,1589,34,0
2024-02-17,de,organic,EUR,1.0,0.00,0,0,0
2024-02-17,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-17,fr,email,EUR,1.0,0.11,92,2,0
2024-02-17,fr,google,EUR,1.0,1.52,43,1,0
2024-02-17,fr,meta,EUR,1.0,16.66,2188,39,0
2024-02-17,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-18,at,direct,EUR,1.0,0.00,0,0,0
2024-02-18,at,email,EUR,1.0,0.04,24,0,0
2024-02-18,at,google,EUR,1.0,0.50,17,1,0
2024-02-18,at,meta,EUR,1.0,1.87,173,1,0
2024-02-18,at,organic,EUR,1.0,0.00,0,0,0
2024-02-18,de,direct,EUR,1.0,0.00,0,0,0
2024-02-18,de,email,EUR,1.0,0.14,73,1,0
2024-02-18,de,google,EUR,1.0,2.31,68,2,0
2024-02-18,de,meta,EUR,1.0,6.17,677,6,0
2024-02-18,de,organic,EUR,1.0,0.00,0,0,0
2024-02-18,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-18,fr,email,EUR,1.0,0.13,70,2,0
2024-02-18,fr,google,EUR,1.0,1.20,55,4,0
2024-02-18,fr,meta,EUR,1.0,6.88,943,12,0
2024-02-18,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-19,at,direct,EUR,1.0,0.00,0,0,0
2024-02-19,at,email,EUR,1.0,0.03,19,1,0
2024-02-19,at,google,EUR,1.0,0.46,19,1,0
2024-02-19,at,meta,EUR,1.0,4.20,417,9,0
2024-02-19,at,organic,EUR,1.0,0.00,0,0,0
2024-02-19,de,direct,EUR,1.0,0.00,0,0,0
2024-02-19,de,email,EUR,1.0,0.16,144,5,0
2024-02-19,de,google,EUR,1.0,2.12,111,8,0
2024-02-19,de,meta,EUR,1.0,16.72,1452,26,0
2024-02-19,de,organic,EUR,1.0,0.00,0,0,0
2024-02-19,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-19,fr,email,EUR,1.0,0.12,71,1,0
2024-02-19,fr,google,EUR,1.0,1.31,73,6,0
2024-02-19,fr,meta,EUR,1.0,9.49,1239,21,0
2024-02-19,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-20,at,direct,EUR,1.0,0.00,0,0,0
2024-02-20,at,email,EUR,1.0,0.04,34,0,0
2024-02-20,at,google,EUR,1.0,0.38,14,0,0
2024-02-20,at,meta,EUR,1.0,2.72,373,3,0
2024-02-20,at,organic,EUR,1.0,0.00,0,0,0
2024-02-20,de,direct,EUR,1.0,0.00,0,0,0
2024-02-20,de,email,EUR,1.0,0.18,102,1,0
2024-02-20,de,google,EUR,1.0,2.83,124,6,0
2024-02-20,de,meta,EUR,1.0,20.93,2275,19,0
2024-02-20,de,organic,EUR,1.0,0.00,0,0,0
2024-02-20,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-20,fr,email,EUR,1.0,0.25,182,2,0
2024-02-20,fr,google,EUR,1.0,1.24,66,4,0
2024-02-20,fr,meta,EUR,1.0,9.95,995,9,0
2024-02-20,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-21,at,direct,EUR,1.0,0.00,0,0,0
2024-02-21,at,email,EUR,1.0,0.04,25,0,0
2024-02-21,at,google,EUR,1.0,0.24,10,0,0
2024-02-21,at,meta,EUR,1.0,3.02,414,4,0
2024-02-21,at,organic,EUR,1.0,0.00,0,0,0
2024-02-21,de,direct,EUR,1.0,0.00,0,0,0
2024-02-21,de,email,EUR,1.0,0.14,111,0,0
2024-02-21,de,google,EUR,1.0,5.90,208,19,0
2024-02-21,de,meta,EUR,1.0,13.14,1821,17,0
2024-02-21,de,organic,EUR,1.0,0.00,0,0,0
2024-02-21,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-21,fr,email,EUR,1.0,0.27,143,3,0
2024-02-21,fr,google,EUR,1.0,1.84,60,2,0
2024-02-21,fr,meta,EUR,1.0,7.15,821,15,0
2024-02-21,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-22,at,direct,EUR,1.0,0.00,0,0,0
2024-02-22,at,email,EUR,1.0,0.05,42,1,0
2024-02-22,at,google,EUR,1.0,0.40,20,2,0
2024-02-22,at,meta,EUR,1.0,2.71,235,2,0
2024-02-22,at,organic,EUR,1.0,0.00,0,0,0
2024-02-22,de,direct,EUR,1.0,0.00,0,0,0
2024-02-22,de,email,EUR,1.0,0.37,285,3,0
2024-02-22,de,google,EUR,1.0,2.72,109,0,0
2024-02-22,de,meta,EUR,1.0,15.45,1394,13,0
2024-02-22,de,organic,EUR,1.0,0.00,0,0,0
2024-02-22,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-22,fr,email,EUR,1.0,0.28,163,3,0
2024-02-22,fr,google,EUR,1.0,1.96,69,6,0
2024-02-22,fr,meta,EUR,1.0,11.47,1450,13,0
2024-02-22,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-23,at,direct,EUR,1.0,0.00,0,0,0
2024-02-23,at,email,EUR,1.0,0.06,51,2,0
2024-02-23,at,google,EUR,1.0,0.29,9,1,0
2024-02-23,at,meta,EUR,1.0,2.50,219,2,0
2024-02-23,at,organic,EUR,1.0,0.00,0,0,0
2024-02-23,de,direct,EUR,1.0,0.00,0,0,0
2024-02-23,de,email,EUR,1.0,0.21,120,8,0
2024-02-23,de,google,EUR,1.0,2.69,121,7,0
2024-02-23,de,meta,EUR,1.0,25.53,4003,54,0
2024-02-23,de,organic,EUR,1.0,0.00,0,0,0
2024-02-23,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-23,fr,email,EUR,1.0,0.13,129,1,0
2024-02-23,fr,google,EUR,1.0,2.52,82,6,0
2024-02-23,fr,meta,EUR,1.0,11.97,1416,15,0
2024-02-23,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-24,at,direct,EUR,1.0,0.00,0,0,0
2024-02-24,at,email,EUR,1.0,0.03,29,2,0
2024-02-24,at,google,EUR,1.0,0.67,29,4,0
2024-02-24,at,meta,EUR,1.0,2.21,339,3,0
2024-02-24,at,organic,EUR,1.0,0.00,0,0,0
2024-02-24,de,direct,EUR,1.0,0.00,0,0,0
2024-02-24,de,email,EUR,1.0,0.18,103,5,0
2024-02-24,de,google,EUR,1.0,4.38,126,4,0
2024-02-24,de,meta,EUR,1.0,12.06,1800,24,0
2024-02-24,de,organic,EUR,1.0,0.00,0,0,0
2024-02-24,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-24,fr,email,EUR,1.0,0.21,231,12,0
2024-02-24,fr,google,EUR,1.0,1.53,66,5,0
2024-02-24,fr,meta,EUR,1.0,14.76,1740,25,0
2024-02-24,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-25,at,direct,EUR,1.0,0.00,0,0,0
2024-02-25,at,email,EUR,1.0,0.02,11,0,0
2024-02-25,at,google,EUR,1.0,0.38,12,1,0
2024-02-25,at,meta,EUR,1.0,2.89,259,4,0
2024-02-25,at,organic,EUR,1.0,0.00,0,0,0
2024-02-25,de,direct,EUR,1.0,0.00,0,0,0
2024-02-25,de,email,EUR,1.0,0.09,51,1,0
2024-02-25,de,google,EUR,1.0,2.41,103,9,0
2024-02-25,de,meta,EUR,1.0,9.53,797,11,0
2024-02-25,de,organic,EUR,1.0,0.00,0,0,0
2024-02-25,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-25,fr,email,EUR,1.0,0.16,161,7,0
2024-02-25,fr,google,EUR,1.0,1.16,37,4,0
2024-02-25,fr,meta,EUR,1.0,6.08,905,13,0
2024-02-25,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-26,at,direct,EUR,1.0,0.00,0,0,0
2024-02-26,at,email,EUR,1.0,0.05,33,1,0
2024-02-26,at,google,EUR,1.0,0.34,18,1,0
2024-02-26,at,meta,EUR,1.0,2.07,204,2,0
2024-02-26,at,organic,EUR,1.0,0.00,0,0,0
2024-02-26,de,direct,EUR,1.0,0.00,0,0,0
2024-02-26,de,email,EUR,1.0,0.12,140,5,0
2024-02-26,de,google,EUR,1.0,3.79,140,5,1
2024-02-26,de,meta,EUR,1.0,14.52,1896,19,0
2024-02-26,de,organic,EUR,1.0,0.00,0,0,0
2024-02-26,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-26,fr,email,EUR,1.0,0.17,153,9,0
2024-02-26,fr,google,EUR,1.0,2.40,98,4,0
2024-02-26,fr,meta,EUR,1.0,9.56,1235,13,0
2024-02-26,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-27,at,direct,EUR,1.0,0.00,0,0,0
2024-02-27,at,email,EUR,1.0,0.05,38,3,0
2024-02-27,at,google,EUR,1.0,0.17,9,0,0
2024-02-27,at,meta,EUR,1.0,6.93,792,9,0
2024-02-27,at,organic,EUR,1.0,0.00,0,0,0
2024-02-27,de,direct,EUR,1.0,0.00,0,0,0
2024-02-27,de,email,EUR,1.0,0.20,101,2,0
2024-02-27,de,google,EUR,1.0,2.73,149,8,0
2024-02-27,de,meta,EUR,1.0,13.10,1796,15,0
2024-02-27,de,organic,EUR,1.0,0.00,0,0,0
2024-02-27,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-27,fr,email,EUR,1.0,0.13,65,1,0
2024-02-27,fr,google,EUR,1.0,1.51,48,5,0
2024-02-27,fr,meta,EUR,1.0,15.23,1307,12,1
2024-02-27,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-28,at,direct,EUR,1.0,0.00,0,0,0
2024-02-28,at,email,EUR,1.0,0.03,18,0,0
2024-02-28,at,google,EUR,1.0,0.27,15,1,1
2024-02-28,at,meta,EUR,1.0,2.10,224,7,0
2024-02-28,at,organic,EUR,1.0,0.00,0,0,0
2024-02-28,de,direct,EUR,1.0,0.00,0,0,0
2024-02-28,de,email,EUR,1.0,0.23,136,7,0
2024-02-28,de,google,EUR,1.0,2.54,138,3,0
2024-02-28,de,meta,EUR,1.0,15.82,1593,22,1
2024-02-28,de,organic,EUR,1.0,0.00,0,0,0
2024-02-28,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-28,fr,email,EUR,1.0,0.22,113,3,0
2024-02-28,fr,google,EUR,1.0,1.69,65,0,0
2024-02-28,fr,meta,EUR,1.0,19.75,1905,35,0
2024-02-28,fr,organic,EUR,1.0,0.00,0,0,0
2024-02-29,at,direct,EUR,1.0,0.00,0,0,0
2024-02-29,at,email,EUR,1.0,0.02,15,0,0
2024-02-29,at,google,EUR,1.0,0.46,18,2,0
2024-02-29,at,meta,EUR,1.0,2.06,309,4,0
2024-02-29,at,organic,EUR,1.0,0.00,0,0,0
2024-02-29,de,direct,EUR,1.0,0.00,0,0,0
2024-02-29,de,email,EUR,1.0,0.22,115,0,0
2024-02-29,de,google,EUR,1.0,1.65,54,3,0
2024-02-29,de,meta,EUR,1.0,12.18,1042,17,0
2024-02-29,de,organic,EUR,1.0,0.00,0,0,0
2024-02-29,fr,direct,EUR,1.0,0.00,0,0,0
2024-02-29,fr,email,EUR,1.0,0.16,103,1,0
2024-02-29,fr,google,EUR,1.0,1.64,48,1,0
2024-02-29,fr,meta,EUR,1.0,16.01,2240,59,0
2024-02-29,fr,organic,EUR,1.0,0.00,0,0,0
2024-03-01,at,direct,EUR,1.0,0.00,0,0,0
2024-03-01,at,email,EUR,1.0,0.06,58,2,0
2024-03-01,at,google,EUR,1.0,0.86,25,2,0
2024-03-01,at,meta,EUR,1.0,5.52,843,23,0
2024-03-01,at,organic,EUR,1.0,0.00,0,0,0
2024-03-01,de,direct,EUR,1.0,0.00,0,0,0
2024-03-01,de,email,EUR,1.0,0.28,227,8,0
2024-03-01,de,google,EUR,1.0,2.73,79,2,0
2024-03-01,de,meta,EUR,1.0,29.96,3376,27,1
2024-03-01,de,organic,EUR,1.0,0.00,0,0,0
2024-03-01,fr,direct,EUR,1.0,0.00,0,0,0
2024-03-01,fr,email,EUR,1.0,0.26,135,6,0
2024-03-01,fr,google,EUR,1.0,3.83,194,17,0
2024-03-01,fr,meta,EUR,1.0,12.09,1219,35,0
2024-03-01,fr,organic,EUR,1.0,0.00,0,0,0
2024-03-02,at,direct,EUR,1.0,0.00,0,0,0
2024-03-02,at,email,EUR,1.0,0.09,56,0,0
2024-03-02,at,google,EUR,1.0,0.88,35,3,0
2024-03-02,at,meta,EUR,1.0,7.89,784,17,0
2024-03-02,at,organic,EUR,1.0,0.00,0,0,0
2024-03-02,de,direct,EUR,1.0,0.00,0,0,0
2024-03-02,de,email,EUR,1.0,0.16,178,4,0
2024-03-02,de,google,EUR,1.0,2.70,113,5,0
2024-03-02,de,meta,EUR,1.0,28.30,2803,30,0
2024-03-02,de,organic,EUR,1.0,0.00,0,0,0
2024-03-02,fr,direct,EUR,1.0,0.00,0,0,0
2024-03-02,fr,email,EUR,1.0,0.16,161,2,0
